"CaseID";"Opened";"Closed";"Updated";"Status";"Status_Notes";"Responsible_Agency";"Category";"Request_Type";"Request_Details";"Address";"Supervisor_District";"Neighborhood";"Police_District";"Latitude";"Longitude";"Point";"Source";"Media_URL";"case_open_date";"case_close_date"
341963.0;"12/31/2008 09:45:14 AM";"12/31/2008 04:13:07 PM";"12/31/2008 04:13:07 PM";"Closed";"NULL";"PUC - Electric/Power - G";"General Request - PUC";"request_for_service";"electric - request_for_service";""" 110 SAN LEANDRO WAY";0.0;" CA";" 94127""";7.0;0.0;"TARAVAL";"37.73442";"-122.469";"2008-12-31";"2008-12-31"
341951.0;"12/31/2008 09:36:25 AM";"12/31/2008 03:49:34 PM";"12/31/2008 03:49:34 PM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG&E";"PG&E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-31";"2008-12-31"
341949.0;"12/31/2008 09:33:09 AM";"12/31/2008 09:43:15 AM";"12/31/2008 09:43:15 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"""  33 ATALAYA TER";0.0;" CA";" 94117""";1.0;0.0;"PARK";"37.77608";"-122.4476";"2008-12-31";"2008-12-31"
341926.0;"12/31/2008 09:04:38 AM";"12/31/2008 02:20:01 PM";"12/31/2008 02:20:01 PM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for M Squared Construction";"M Squared Construction";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-31";"2008-12-31"
341924.0;"12/31/2008 09:00:21 AM";"12/31/2008 02:16:48 PM";"12/31/2008 02:16:48 PM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for M Squared Construction";"M Squared Construction";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-31";"2008-12-31"
341922.0;"12/31/2008 08:57:37 AM";"12/31/2008 09:04:03 AM";"12/31/2008 09:04:03 AM";"Closed";"Sent over to Clear Channel ";"311 Service Request Queue";"311 External Request";"Damaged_Property";"NULL";"Intersection of 43RD AVE and JUDAH ST";4.0;"Outer Sunset";"TARAVAL";37.76057;-122.5027;"""(37.7605665101174";" -122.502713108112)""";"Phone";"2008-12-31";"2008-12-31"
341920.0;"12/31/2008 08:56:39 AM";"12/31/2008 11:58:08 AM";"12/31/2008 11:58:08 AM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG&E";"PG&E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-31";"2008-12-31"
341917.0;"12/31/2008 08:54:58 AM";"12/31/2008 02:36:09 PM";"12/31/2008 02:36:09 PM";"Closed";"ENTERED IN SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG&E";"PG&E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-31";"2008-12-31"
255101.0;"07/28/2008 08:51:33 AM";"06/25/2010 11:16:58 AM";"06/25/2010 11:16:58 AM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Tree_Other";"Other";"Intersection of GIRARD ST and WARD ST";10.0;"Portola";"INGLESIDE";37.71898;-122.4011;"""(37.718979991412";" -122.401122118892)""";"Phone";"2008-07-28";"2010-06-25"
255393.0;"07/28/2008 01:09:16 PM";"07/08/2010 06:21:59 PM";"07/08/2010 06:21:59 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Overgrown_Tree";"Pruning_request";"""5616 GEARY BLVD";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.78054";"-122.4798";"2008-07-28";"2010-07-08"
341874.0;"12/31/2008 07:52:34 AM";"12/31/2008 10:07:08 AM";"12/31/2008 10:07:08 AM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Sidewalk_structure";"Sidewalk_structure - Not_Offensive";"Intersection of CUESTA CT and PORTOLA DR";8.0;"Upper Market";"PARK";37.75046;-122.444;"""(37.7504590098449";" -122.443968604795)""";"Phone";"2008-12-31";"2008-12-31"
341855.0;"12/31/2008 03:47:04 AM";"12/31/2008 06:07:18 AM";"12/31/2008 06:07:18 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Hazardous Materials";"Glass";"Intersection of 16TH ST and POTRERO AVE";10.0;"Mission";"MISSION";37.76579;-122.4075;"""(37.7657833569615";" -122.407534195875)""";"Phone";"2008-12-31";"2008-12-31"
341838.0;"12/30/2008 10:45:34 PM";"12/30/2008 10:54:13 PM";"12/30/2008 10:54:20 PM";"Closed";"duplicate ";"311 Supervisor Queue";"Sewer Issues";"Water_Main_Break";"NA";"Intersection of MARKET ST and SANCHEZ ST";8.0;"Castro";"MISSION";37.76587;-122.431;"""(37.7658681003886";" -122.4310256112)""";"Phone";"2008-12-30";"2008-12-30"
341834.0;"12/30/2008 10:33:26 PM";"12/30/2008 10:45:46 PM";"12/30/2008 10:45:52 PM";"Closed";"INVALID PER AGNET ";"DPT SignShop Repair Queue";"Sign Repair";"Sign Repair - Not_Visible";"Other - Not_Visible; support - Other";"Intersection of 19TH ST and SANCHEZ ST";8.0;"Dolores Heights";"MISSION";37.75956;-122.4304;"""(37.7595573310853";" -122.430420425099)""";"Phone";"2008-12-30";"2008-12-30"
341831.0;"12/30/2008 10:29:35 PM";"12/31/2008 08:56:55 AM";"12/31/2008 08:56:55 AM";"Closed";"Called Water to confirm Request was recieved. Request sent directly to Water. ";"311 Supervisor Queue";"Sewer Issues";"Water_Main_Break";"NA";"Intersection of MARKET ST and SANCHEZ ST";8.0;"Castro";"MISSION";37.76587;-122.431;"""(37.7658681003886";" -122.4310256112)""";"Phone";"2008-12-30";"2008-12-31"
341825.0;"12/30/2008 09:49:36 PM";"12/31/2008 05:14:32 AM";"12/31/2008 05:14:32 AM";"Closed";"NULL";"DPW - Bureau of Street Environmental Services - G";"General Request - PUBLIC WORKS";"complaint";"bses - complaint";""" 717 MARKET ST";0.0;" CA";" 94103""";6.0;0.0;"TENDERLOIN";"37.7869";"-122.404";"2008-12-30";"2008-12-31"
341804.0;"12/30/2008 09:03:16 PM";"12/31/2008 06:07:14 AM";"12/31/2008 06:07:14 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of FELL ST and LAGUNA ST";5.0;"Hayes Valley";"NORTHERN";37.77552;-122.4261;"""(37.7755243958891";" -122.426070375351)""";"Phone";"2008-12-30";"2008-12-31"
255396.0;"07/28/2008 01:10:18 PM";"07/08/2010 06:21:59 PM";"07/08/2010 06:21:59 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Damaging_Property";"Lifted_sidewalk_tree_roots";"""5616 GEARY BLVD";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.78054";"-122.4798";"2008-07-28";"2010-07-08"
341783.0;"12/30/2008 08:33:24 PM";"12/31/2008 07:36:21 AM";"12/31/2008 07:36:21 AM";"Closed";"Request sent to Clear Channel ";"311 Service Request Queue";"311 External Request";"Graffiti";"NULL";"""1979 MISSION ST";0.0;" CA";" 94103""";9.0;0.0;"MISSION";"37.7656";"-122.42";"2008-12-30";"2008-12-31"
255708.0;"07/28/2008 08:21:16 PM";"01/12/2010 09:16:32 AM";"01/12/2010 09:16:32 AM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Landscaping";"Weeding";"Intersection of PIERCE ST and TURK ST";5.0;"Western Addition";"NORTHERN";37.78008;-122.4354;"""(37.7800774968137";" -122.435424624914)""";"Phone";"2008-07-28";"2010-01-12"
341750.0;"12/30/2008 07:34:38 PM";"12/31/2008 07:28:29 AM";"12/31/2008 07:28:29 AM";"Closed";"Invalid Request.  Conflicting Location Description Information.  ";"311 Service Request Queue";"311 External Request";"Graffiti";"NULL";"Intersection of 23RD ST and CHATTANOOGA ST";8.0;"Dolores Heights";"MISSION";37.75336;-122.4265;"""(37.7533596640234";" -122.426477961008)""";"Phone";"2008-12-30";"2008-12-31"
341749.0;"12/30/2008 07:33:08 PM";"12/30/2008 08:07:05 PM";"12/30/2008 08:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"""3091 16TH ST";0.0;" CA";" 94103""";9.0;0.0;"MISSION";"37.76476";"-122.4216";"2008-12-30";"2008-12-30"
341742.0;"12/30/2008 07:26:02 PM";"12/31/2008 06:07:11 AM";"12/31/2008 06:07:11 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 167 LEE AVE";0.0;" CA";" 94112""";11.0;0.0;"TARAVAL";"37.72125";"-122.4544";"2008-12-30";"2008-12-31"
341737.0;"12/30/2008 07:20:36 PM";"12/31/2008 05:14:40 AM";"12/31/2008 05:14:40 AM";"Closed";"NULL";"DPW - Bureau of Street Environmental Services - G";"General Request - PUBLIC WORKS";"request_for_service";"bses - request_for_service";"""  71 ROCKWOOD CT";0.0;" CA";" 94127""";7.0;0.0;"TARAVAL";"37.74298";"-122.4578";"2008-12-30";"2008-12-31"
341730.0;"12/30/2008 07:02:46 PM";"12/31/2008 02:49:56 PM";"12/31/2008 02:49:56 PM";"Closed";"Left message on voicemail ";"Treasurer/Tax Collector - G";"General Request - TT COLLECTOR";"other";"tt_collector - other";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Web";"";"2008-12-30";"2008-12-31"
341718.0;"12/30/2008 06:20:23 PM";"12/31/2008 06:07:14 AM";"12/31/2008 06:07:14 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 400 MONTGOMERY ST";0.0;" CA";" 94104""";3.0;0.0;"CENTRAL";"37.7932";"-122.403";"2008-12-30";"2008-12-31"
341716.0;"12/30/2008 06:11:39 PM";"12/31/2008 06:07:14 AM";"12/31/2008 06:07:14 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Overflowing_City_Receptacle_or_Dumpster";"Overflowing_City_Receptacle_or_Dumpster";"Intersection of 16TH AVE and CALIFORNIA ST";1.0;"Inner Richmond";"RICHMOND";37.78432;-122.4754;"""(37.784319338462";" -122.475370829144)""";"Web";"2008-12-30";"2008-12-31"
340525.0;"12/29/2008 12:31:39 PM";"12/29/2008 01:31:32 PM";"12/29/2008 01:31:32 PM";"Closed";"Per CSR request - cancel. ";"DPT Color Curb Queue";"Color Curb";"Red Color Curb Request";"DPT Color Curb";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-29";"2008-12-29"
341712.0;"12/30/2008 05:55:53 PM";"12/31/2008 06:07:22 AM";"12/31/2008 06:07:22 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of BAY ST and MASON ST";3.0;"North Beach";"CENTRAL";37.80562;-122.4136;"""(37.8056184066508";" -122.413604050863)""";"Phone";"2008-12-30";"2008-12-31"
341710.0;"12/30/2008 05:53:41 PM";"12/31/2008 06:07:18 AM";"12/31/2008 06:07:18 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";"Intersection of BAY ST and MASON ST";3.0;"North Beach";"CENTRAL";37.80562;-122.4136;"""(37.8056184066508";" -122.413604050863)""";"Phone";"2008-12-30";"2008-12-31"
341702.0;"12/30/2008 05:39:01 PM";"12/31/2008 07:52:44 AM";"12/31/2008 07:52:44 AM";"Closed";"NULL";"311 Supervisor Queue";"Sewer Issues";"Sewage_Back_Up";"Out_of_catch_basin";"""  65 SOUTH HILL BLVD";0.0;" CA";" 94112""";11.0;0.0;"INGLESIDE";"37.7113";"-122.432";"2008-12-30";"2008-12-31"
341688.0;"12/30/2008 05:07:56 PM";"12/31/2008 07:06:13 AM";"12/31/2008 07:06:13 AM";"Closed";"Duplicate per DPW ";"311 Supervisor Queue";"Graffiti";"Graffiti on Pole";"Pole - Offensive";"""2827 GREENWICH ST";0.0;" CA";" 94123""";2.0;0.0;"NORTHERN";"37.79747";"-122.4463";"2008-12-30";"2008-12-31"
341687.0;"12/30/2008 05:06:54 PM";"12/31/2008 06:07:18 AM";"12/31/2008 06:07:18 AM";"Closed";"NULL";"DPW Ops Queue";"Homeless Concerns";"Medical Waste";"Needles";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-30";"2008-12-31"
341681.0;"12/30/2008 04:57:10 PM";"12/31/2008 06:07:13 AM";"12/31/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";"Intersection of 27TH AVE and ULLOA ST";4.0;"Parkside";"TARAVAL";37.74081;-122.4841;"""(37.7408053859632";" -122.484132421941)""";"Phone";"2008-12-30";"2008-12-31"
341680.0;"12/30/2008 04:56:44 PM";"12/30/2008 07:07:09 PM";"12/30/2008 07:07:09 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of DARTMOUTH ST and SWEENY ST";9.0;"Portola";"BAYVIEW";37.73132;-122.4137;"""(37.7313144490044";" -122.413733099833)""";"Phone";"2008-12-30";"2008-12-30"
341666.0;"12/30/2008 04:47:05 PM";"12/31/2008 06:07:22 AM";"12/31/2008 06:07:22 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of INNES AVE and MENDELL ST";10.0;"Bayview";"BAYVIEW";37.73836;-122.387;"""(37.7383589151339";" -122.386961621869)""";"Phone";"2008-12-30";"2008-12-31"
341665.0;"12/30/2008 04:46:27 PM";"12/31/2008 06:07:13 AM";"12/31/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Hazardous Materials";"Glass";"Intersection of INNES AVE and MENDELL ST";10.0;"Bayview";"BAYVIEW";37.73836;-122.387;"""(37.7383589151339";" -122.386961621869)""";"Phone";"2008-12-30";"2008-12-31"
256006.0;"07/29/2008 11:56:03 AM";"06/25/2010 12:16:56 PM";"06/25/2010 12:16:56 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Landscaping";"Shrubbery_blocking_visibility";"Intersection of DORCHESTER WAY and ULLOA ST";7.0;"Laguna Honda";"TARAVAL";37.74078;-122.4628;"""(37.7407746572377";" -122.462759040387)""";"Phone";"2008-07-29";"2010-06-25"
341634.0;"12/30/2008 04:10:59 PM";"12/31/2008 06:07:11 AM";"12/31/2008 06:07:11 AM";"Closed";"NULL";"DPW Ops Queue";"Encampments";"Encampment Reports";"Encampment Cleanup";"Intersection of BEAVER ST and NOE ST";8.0;"Duboce Triangle";"PARK";37.76506;-122.4332;"""(37.7650606462899";" -122.433178680721)""";"Phone";"2008-12-30";"2008-12-31"
256427.0;"07/30/2008 09:01:54 AM";"06/25/2010 12:16:56 PM";"06/25/2010 12:16:56 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Tree_Other";"Other";"""1520 DOLORES ST";0.0;" CA";" 94131""";8.0;0.0;"INGLESIDE";"37.74508";"-122.4247";"2008-07-30";"2010-06-25"
780351.0;"11/30/2010 07:52:40 AM";"11/30/2010 09:09:26 AM";"11/30/2010 09:09:26 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of KEITH ST and REVERE AVE";10.0;"Bayview";"BAYVIEW";37.73061;-122.3883;"""(37.7306061301001";" -122.38829208838)""";"Web";"2010-11-30";"2010-11-30"
341624.0;"12/30/2008 04:02:02 PM";"12/31/2008 06:07:13 AM";"12/31/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of GRANT AVE and GREENWICH ST";3.0;"North Beach";"CENTRAL";37.80251;-122.408;"""(37.8025048405501";" -122.407955940073)""";"Phone";"2008-12-30";"2008-12-31"
341623.0;"12/30/2008 04:01:38 PM";"12/31/2008 06:07:22 AM";"12/31/2008 06:07:22 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 230 TOWNSEND ST";0.0;" CA";" 94107""";6.0;0.0;"SOUTHERN";"37.77827";"-122.3939";"2008-12-30";"2008-12-31"
341622.0;"12/30/2008 04:01:25 PM";"12/31/2008 06:07:18 AM";"12/31/2008 06:07:18 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Automotive";"Tires";"""1100 QUESADA AVE";0.0;" CA";" 94124""";10.0;0.0;"BAYVIEW";"37.7272";"-122.3804";"2008-12-30";"2008-12-31"
341621.0;"12/30/2008 03:59:23 PM";"12/31/2008 06:07:17 AM";"12/31/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"""1100 QUESADA AVE";0.0;" CA";" 94124""";10.0;0.0;"BAYVIEW";"37.7272";"-122.3804";"2008-12-30";"2008-12-31"
341620.0;"12/30/2008 03:58:05 PM";"12/30/2008 05:07:06 PM";"12/30/2008 05:07:06 PM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-30";"2008-12-30"
341619.0;"12/30/2008 03:57:35 PM";"12/31/2008 06:07:11 AM";"12/31/2008 06:07:11 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 425 BRANNAN ST";0.0;" CA";" 94107""";6.0;0.0;"SOUTHERN";"37.7795";"-122.395";"2008-12-30";"2008-12-31"
341618.0;"12/30/2008 03:56:21 PM";"12/31/2008 06:07:11 AM";"12/31/2008 06:07:11 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Electronics";"""1391 20TH AVE";0.0;" CA";" 94122""";4.0;0.0;"TARAVAL";"37.76193";"-122.4782";"2008-12-30";"2008-12-31"
341617.0;"12/30/2008 03:56:15 PM";"12/31/2008 06:07:10 AM";"12/31/2008 06:07:10 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-30";"2008-12-31"
341615.0;"12/30/2008 03:54:11 PM";"12/31/2008 06:07:17 AM";"12/31/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Electronics";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-30";"2008-12-31"
341609.0;"12/30/2008 03:44:41 PM";"12/31/2008 06:07:22 AM";"12/31/2008 06:07:22 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 101 BELVEDERE ST";0.0;" CA";" 94117""";5.0;0.0;"PARK";"37.76856";"-122.4495";"2008-12-30";"2008-12-31"
782618.0;"12/03/2010 11:15:46 AM";"12/12/2010 12:09:25 PM";"12/12/2010 12:09:25 PM";"Closed";"NULL";"DPW Ops Queue";"Encampments";"Encampment Reports";"Encampment Cleanup";"Intersection of 15TH ST and SAN BRUNO AVE";10.0;"Showplace Square";"MISSION";37.7672;-122.4057;"""(37.7672000942129";" -122.405707548976)""";"Phone";"2010-12-03";"2010-12-12"
341597.0;"12/30/2008 03:16:45 PM";"12/31/2008 06:07:13 AM";"12/31/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of 5TH ST and CLARA ST";6.0;"South of Market";"SOUTHERN";37.77946;-122.4024;"""(37.779458665979";" -122.402377452561)""";"Phone";"2008-12-30";"2008-12-31"
341595.0;"12/30/2008 03:11:07 PM";"12/31/2008 06:07:22 AM";"12/31/2008 06:07:22 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Refrigerator";"""2415 CALIFORNIA ST";0.0;" CA";" 94115""";2.0;0.0;"NORTHERN";"37.7887";"-122.434";"2008-12-30";"2008-12-31"
341590.0;"12/30/2008 02:58:27 PM";"12/30/2008 03:33:08 PM";"12/30/2008 03:33:08 PM";"Closed";"Incorrect form used. ";"311 Service Request Queue";"311 External Request";"Graffiti";"NULL";"Intersection of COSO AVE and MIRABEL AVE";9.0;"Bernal Heights";"INGLESIDE";37.74596;-122.4178;"""(37.7459572191233";" -122.417822785803)""";"Phone";"2008-12-30";"2008-12-30"
341587.0;"12/30/2008 02:55:02 PM";"12/31/2008 12:12:04 PM";"12/31/2008 12:12:04 PM";"Closed";"""He already has homeowners exemptions I talk to him";"case closed. """;"Assessor - Admin";"General Request - ASSESSOR RECORDER";"mailing_request";"assessor - mailing_request";0.0;" SAN FRANCISCO";" CA";0.0;10.0;"Silver Terrace";"BAYVIEW";"37.73292";"2008-12-30";"2008-12-31"
341584.0;"12/30/2008 02:50:57 PM";"12/31/2008 12:07:06 PM";"12/31/2008 12:07:06 PM";"Closed";"NULL";"DPW BSSR Queue";"General Request - PUBLIC WORKS";"compliment";"bssr - compliment";"Intersection of 8TH ST and NATOMA ST";6.0;"South of Market";"SOUTHERN";37.77666;-122.4122;"""(37.7766609334963";" -122.412157846799)""";"Phone";"2008-12-30";"2008-12-31"
341582.0;"12/30/2008 02:48:38 PM";"12/31/2008 06:07:10 AM";"12/31/2008 06:07:10 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 532 LARKIN ST";0.0;" CA";" 94102""";6.0;0.0;"TENDERLOIN";"37.78279";"-122.4172";"2008-12-30";"2008-12-31"
341578.0;"12/30/2008 02:43:57 PM";"12/30/2008 03:07:07 PM";"12/30/2008 03:07:07 PM";"Closed";"NULL";"DPW Ops Queue";"Tree Maintenance";"Trees - Damaged_Tree";"Fallen_tree";""" 100 LUNDYS LN";0.0;" CA";" 94110""";9.0;0.0;"INGLESIDE";"37.74379";"-122.4191";"2008-12-30";"2008-12-30"
341569.0;"12/30/2008 02:36:56 PM";"12/30/2008 03:55:50 PM";"12/30/2008 03:55:50 PM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG & E";"PG & E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-30";"2008-12-30"
341568.0;"12/30/2008 02:35:24 PM";"12/31/2008 06:07:13 AM";"12/31/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Mattress";""" 561 28TH AVE";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.77876";"-122.488";"2008-12-30";"2008-12-31"
341565.0;"12/30/2008 02:33:35 PM";"12/30/2008 03:53:46 PM";"12/30/2008 03:53:46 PM";"Closed";"ENTER SC ";"DPT Construction Zone Permits Queue";"Construction Zone Permits";"Construction Zone Tow-away Permits for PG & E";"PG & E";"Not associated with a specific address";0.0;" ";" ";0.0;0.0;"NULL";"Phone";"";"2008-12-30";"2008-12-30"
341561.0;"12/30/2008 02:31:54 PM";"12/31/2008 06:07:13 AM";"12/31/2008 06:07:13 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";""" 830 SUTTER ST";0.0;" CA";" 94109""";3.0;0.0;"CENTRAL";"37.7886";"-122.414";"2008-12-30";"2008-12-31"
341559.0;"12/30/2008 02:27:54 PM";"12/31/2008 08:07:07 AM";"12/31/2008 08:07:07 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Missed_Route_Mechanical_Sweeping";"Missed_Route_Mechanical_Sweeping";"Intersection of JONES ST and PINE ST";3.0;"Nob Hill";"CENTRAL";37.79046;-122.4139;"""(37.7904630894477";" -122.413915815597)""";"Phone";"2008-12-30";"2008-12-31"
341555.0;"12/30/2008 02:24:48 PM";"12/31/2008 06:07:17 AM";"12/31/2008 06:07:17 AM";"Closed";"NULL";"DPW Ops Queue";"Catch Basin Maintenance";"Maintenance";"Maintenance";"Intersection of JONES ST and PINE ST";3.0;"Nob Hill";"CENTRAL";37.79046;-122.4139;"""(37.7904630894477";" -122.413915815597)""";"Phone";"2008-12-30";"2008-12-31"
341554.0;"12/30/2008 02:24:35 PM";"12/31/2008 06:07:10 AM";"12/31/2008 06:07:10 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"Bulky Items";"Furniture";"""2016 CLEMENT ST";0.0;" CA";" 94121""";1.0;0.0;"RICHMOND";"37.78244";"-122.481";"2008-12-30";"2008-12-31"
341551.0;"12/30/2008 02:22:43 PM";"12/30/2008 05:07:05 PM";"12/30/2008 05:07:05 PM";"Closed";"NULL";"DPW Ops Queue";"Graffiti";"Graffiti on Building_commercial";"Building_commercial - Post_Abatement_Inspection";"""1109 MORAGA ST";0.0;" CA";" 94122""";7.0;0.0;"TARAVAL";"37.75605";"-122.4747";"2008-12-30";"2008-12-30"
341550.0;"12/30/2008 02:22:36 PM";"12/31/2008 06:07:22 AM";"12/31/2008 06:07:22 AM";"Closed";"NULL";"DPW Ops Queue";"Street and Sidewalk Cleaning";"General Cleaning";"Other Loose Garbage";"Intersection of 23RD AVE and CLEMENT ST";1.0;"Outer Richmond";"RICHMOND";37.78212;-122.4827;"""(37.7821217713826";" -122.482735304563)""";"Phone";"2008-12-30";"2008-12-31"
